"","INDEX","X2000","X2087","change","EEZID"
"3665",73544,12,9,-3,848
"3666",73545,13,10,-3,848
"3667",73546,14,11,-3,848
"3668",73547,15,11,-4,848
"3669",73548,15,11,-4,848
"3670",73549,15,12,-3,848
"3671",73550,16,12,-4,848
"3672",73551,16,12,-4,848
"3673",73552,35,29,-6,848
"3674",73553,127,111,-16,848
"3675",73554,120,105,-15,848
"3676",74264,12,10,-2,848
"3677",74265,13,10,-3,848
"3678",74266,13,11,-2,848
"3679",74267,15,11,-4,848
"3680",74268,15,11,-4,848
"3681",74269,15,12,-3,848
"3682",74270,16,12,-4,848
"3683",74271,16,12,-4,848
"3684",74272,16,12,-4,848
"3685",74273,87,76,-11,848
"3686",74274,130,121,-9,848
"3687",74275,113,105,-8,848
"3688",74276,108,97,-11,848
"3689",74985,13,10,-3,848
"3690",74986,13,10,-3,848
"3691",74987,15,11,-4,848
"3692",74988,15,12,-3,848
"3693",74989,15,12,-3,848
"3694",74990,16,12,-4,848
"3695",74991,16,12,-4,848
"3696",74992,16,12,-4,848
"3697",74993,18,14,-4,848
"3698",74994,128,115,-13,848
"3699",74995,141,128,-13,848
"3700",74996,132,122,-10,848
"3701",75705,13,9,-4,848
"3702",75706,13,9,-4,848
"3703",75707,15,10,-5,848
"3704",75708,15,12,-3,848
"3705",75709,15,12,-3,848
"3706",75710,16,12,-4,848
"3707",75711,16,12,-4,848
"3708",75712,16,12,-4,848
"3709",75713,18,12,-6,848
"3710",75714,33,23,-10,848
"3711",75715,130,117,-13,848
"3712",75716,124,111,-13,848
"3713",76426,13,10,-3,848
"3714",76427,13,10,-3,848
"3715",76428,15,11,-4,848
"3716",76429,15,12,-3,848
"3717",76430,16,12,-4,848
"3718",76431,15,11,-4,848
"3719",76432,15,11,-4,848
"3720",76433,17,10,-7,848
"3721",76434,20,12,-8,848
"3722",76435,45,33,-12,848
"3723",76436,135,124,-11,848
"3724",76437,128,116,-12,848
"3725",77147,13,10,-3,848
"3726",77148,14,11,-3,848
"3727",77149,14,11,-3,848
"3728",77150,14,11,-3,848
"3729",77151,15,11,-4,848
"3730",77152,15,11,-4,848
"3731",77153,18,10,-8,848
"3732",77154,18,10,-8,848
"3733",77155,21,12,-9,848
"3734",77156,82,65,-17,848
"3735",77157,81,66,-15,848
"3736",77867,12,10,-2,848
"3737",77868,12,10,-2,848
"3738",77869,15,10,-5,848
"3739",77870,15,10,-5,848
"3740",77871,16,10,-6,848
"3741",77872,18,10,-8,848
"3742",77873,19,10,-9,848
"3743",77874,19,10,-9,848
"3744",77875,20,13,-7,848
"3745",77876,29,20,-9,848
"3746",77877,60,51,-9,848
"3747",77878,58,50,-8,848
"3748",78588,13,10,-3,848
"3749",78589,14,9,-5,848
"3750",78590,15,10,-5,848
"3751",78591,16,10,-6,848
"3752",78592,18,10,-8,848
"3753",78593,18,10,-8,848
"3754",78594,19,10,-9,848
"3755",78595,18,11,-7,848
"3756",78596,20,13,-7,848
"3757",78597,86,73,-13,848
"3758",78598,114,99,-15,848
"3759",78599,112,94,-18,848
"3760",79309,16,10,-6,848
"3761",79310,16,10,-6,848
"3762",79311,17,11,-6,848
"3763",79312,17,11,-6,848
"3764",79313,18,12,-6,848
"3765",79314,18,12,-6,848
"3766",79315,18,13,-5,848
"3767",79316,18,13,-5,848
"3768",79317,65,52,-13,848
"3769",79318,91,77,-14,848
"3770",79319,89,72,-17,848
"3771",80030,15,10,-5,848
"3772",80031,15,10,-5,848
"3773",80032,17,11,-6,848
"3774",80033,18,12,-6,848
"3775",80034,18,12,-6,848
"3776",80035,18,13,-5,848
"3777",80036,18,13,-5,848
"3778",80037,18,13,-5,848
"3779",80038,40,30,-10,848
"3780",80039,120,104,-16,848
"3781",80040,169,149,-20,848
"3782",80041,165,151,-14,848
"3783",80042,155,145,-10,848
"3784",80043,145,133,-12,848
"3785",80751,15,12,-3,848
"3786",80752,16,12,-4,848
"3787",80753,17,13,-4,848
"3788",80754,18,13,-5,848
"3789",80755,18,13,-5,848
"3790",80756,18,13,-5,848
"3791",80757,18,13,-5,848
"3792",80758,21,14,-7,848
"3793",80759,33,27,-6,848
"3794",80760,157,145,-12,848
"3795",80761,165,153,-12,848
"3796",80762,154,137,-17,848
"3797",80763,164,150,-14,848
"3798",80764,159,154,-5,848
"3799",80765,153,144,-9,848
"3800",81472,16,12,-4,848
"3801",81473,16,12,-4,848
"3802",81474,18,13,-5,848
"3803",81475,18,13,-5,848
"3804",81476,18,13,-5,848
"3805",81477,17,13,-4,848
"3806",81478,19,14,-5,848
"3807",81479,26,19,-7,848
"3808",81480,43,36,-7,848
"3809",81481,167,154,-13,848
"3810",81482,167,154,-13,848
"3811",81483,166,154,-12,848
"3812",81484,164,154,-10,848
"3813",81485,162,155,-7,848
"3814",81486,145,138,-7,848
"3815",82192,16,12,-4,848
"3816",82193,15,12,-3,848
"3817",82194,15,12,-3,848
"3818",82195,17,13,-4,848
"3819",82196,17,13,-4,848
"3820",82197,17,13,-4,848
"3821",82198,19,14,-5,848
"3822",82199,20,13,-7,848
"3823",82200,37,29,-8,848
"3824",82201,81,62,-19,848
"3825",82202,142,129,-13,848
"3826",82203,168,158,-10,848
"3827",82204,167,158,-9,848
"3828",82205,83,74,-9,848
"3829",82206,80,74,-6,848
"3830",82913,15,12,-3,848
"3831",82914,15,12,-3,848
"3832",82915,15,12,-3,848
"3833",82916,16,13,-3,848
"3834",82917,16,13,-3,848
"3835",82918,18,13,-5,848
"3836",82919,18,12,-6,848
"3837",82920,27,20,-7,848
"3838",82921,56,42,-14,848
"3839",82922,82,65,-17,848
"3840",82923,82,67,-15,848
"3841",82924,60,51,-9,848
"3842",82925,35,33,-2,848
"3843",83633,13,11,-2,848
"3844",83634,13,11,-2,848
"3845",83635,13,11,-2,848
"3846",83636,14,11,-3,848
"3847",83637,15,12,-3,848
"3848",83638,15,12,-3,848
"3849",83639,16,12,-4,848
"3850",83640,17,12,-5,848
"3851",83641,17,14,-3,848
"3852",83642,24,21,-3,848
"3853",83643,24,20,-4,848
"3854",83644,23,20,-3,848
"3855",84354,13,11,-2,848
"3856",84355,14,11,-3,848
"3857",84356,14,11,-3,848
"3858",84357,14,11,-3,848
"3859",84358,15,12,-3,848
"3860",84359,15,12,-3,848
"3861",84360,16,12,-4,848
"3862",84361,13,12,-1,848
"3863",84362,28,21,-7,848
"3864",84363,27,20,-7,848
"3865",84364,27,20,-7,848
"3866",85076,13,12,-1,848
"3867",85077,13,11,-2,848
"3868",85078,12,12,0,848
"3869",85079,11,12,1,848
"3870",85080,12,12,0,848
"3871",85081,14,12,-2,848
"3872",85082,16,13,-3,848
